Source,Date,GBP/AUD,USD/AUD,SGD/AUD
RBA,1985-06-05,0.5175,0.6575,1.4567
RBA,1985-06-06,0.5207,0.6615,1.4662
RBA,1985-06-07,0.5208,0.6633,1.4685
RBA,1985-06-08,0.5208,0.6633,1.4685
RBA,1985-06-09,0.5208,0.6633,1.4685
RBA,1985-06-10,0.5208,0.6633,1.4685
RBA,1985-06-11,0.5244,0.6625,1.4747
RBA,1985-06-12,0.5297,0.67,1.4924
RBA,1985-06-13,0.5258,0.664,1.4784
RBA,1985-06-14,0.5247,0.6643,1.4777
RBA,1985-06-15,0.5247,0.6643,1.4777
RBA,1985-06-16,0.5247,0.6643,1.4777
RBA,1985-06-17,0.5181,0.6615,1.4708
RBA,1985-06-18,0.5158,0.6608,1.4709
RBA,1985-06-19,0.5091,0.6705,1.4878
RBA,1985-06-20,0.5131,0.6657,1.4812
RBA,1985-06-21,0.5221,0.6665,1.4901
RBA,1985-06-22,0.5221,0.6665,1.4901
RBA,1985-06-23,0.5221,0.6665,1.4901
RBA,1985-06-24,0.5194,0.6633,1.4858
RBA,1985-06-25,0.5164,0.665,1.4889
RBA,1985-06-26,0.5196,0.6684,1.5049
RBA,1985-06-27,0.5155,0.6687,1.4974
RBA,1985-06-28,0.5136,0.6655,1.4866
RBA,1985-06-29,0.5136,0.6655,1.4866
RBA,1985-06-30,0.5136,0.6655,1.4866
RBA,1985-07-01,0.5091,0.6681,1.4904
RBA,1985-07-02,0.5104,0.6668,1.4886
RBA,1985-07-03,0.5104,0.6669,1.4885
RBA,1985-07-04,0.5089,0.6687,1.4937
RBA,1985-07-05,0.5107,0.6722,1.5014
RBA,1985-07-06,0.5107,0.6722,1.5014
RBA,1985-07-07,0.5107,0.6722,1.5014
RBA,1985-07-08,0.5088,0.677,1.5077
RBA,1985-07-09,0.5063,0.6812,1.5164
RBA,1985-07-10,0.5031,0.683,1.5166
RBA,1985-07-11,0.5005,0.695,1.5375
RBA,1985-07-12,0.5074,0.6975,1.543
RBA,1985-07-13,0.5074,0.6975,1.543
RBA,1985-07-14,0.5074,0.6975,1.543
RBA,1985-07-15,0.5087,0.7057,1.5528
RBA,1985-07-16,0.5098,0.7072,1.5592
RBA,1985-07-17,0.5077,0.7051,1.5576
RBA,1985-07-18,0.5067,0.7157,1.5733
RBA,1985-07-19,0.5083,0.7126,1.5714
RBA,1985-07-20,0.5083,0.7126,1.5714
RBA,1985-07-21,0.5083,0.7126,1.5714
RBA,1985-07-22,0.5133,0.7094,1.5697
RBA,1985-07-23,0.5097,0.7144,1.5703
RBA,1985-07-24,0.5072,0.713,1.5704
RBA,1985-07-25,0.4997,0.7047,1.5521
RBA,1985-07-26,0.5013,0.7059,1.5547
RBA,1985-07-27,0.5013,0.7059,1.5547
RBA,1985-07-28,0.5013,0.7059,1.5547
RBA,1985-07-29,0.5006,0.7156,1.5758
RBA,1985-07-30,0.5035,0.7177,1.58
RBA,1985-07-31,0.5092,0.7271,1.5897
RBA,1985-08-01,0.5143,0.7244,1.5835
RBA,1985-08-02,0.5171,0.7134,1.562
RBA,1985-08-03,0.5171,0.7134,1.562
RBA,1985-08-04,0.5171,0.7134,1.562
RBA,1985-08-05,0.5239,0.717,1.5727
RBA,1985-08-06,0.5212,0.7136,1.5649
RBA,1985-08-07,0.5241,0.7009,1.545
RBA,1985-08-08,0.5255,0.7035,1.553
RBA,1985-08-09,0.5208,0.7056,1.5474
RBA,1985-08-10,0.5208,0.7056,1.5474
RBA,1985-08-11,0.5208,0.7056,1.5474
RBA,1985-08-12,0.5198,0.7154,1.5722
RBA,1985-08-13,0.5131,0.7124,1.5634
RBA,1985-08-14,0.511,0.7074,1.5588
RBA,1985-08-15,0.5068,0.7052,1.5553
RBA,1985-08-16,0.4982,0.7004,1.543
RBA,1985-08-17,0.4982,0.7004,1.543
RBA,1985-08-18,0.4982,0.7004,1.543
RBA,1985-08-19,0.5011,0.7047,1.5537
RBA,1985-08-20,0.5028,0.7047,1.5625
RBA,1985-08-21,0.5066,0.7052,1.5717
RBA,1985-08-22,0.5016,0.7057,1.5691
RBA,1985-08-23,0.5036,0.7047,1.5711
RBA,1985-08-24,0.5036,0.7047,1.5711
RBA,1985-08-25,0.5036,0.7047,1.5711
RBA,1985-08-26,0.5017,0.7042,1.5711
RBA,1985-08-27,0.5046,0.7027,1.5769
RBA,1985-08-28,0.5026,0.7016,1.5813
RBA,1985-08-29,0.5004,0.7032,1.5843
RBA,1985-08-30,0.5034,0.7034,1.5966
RBA,1985-08-31,0.5034,0.7034,1.5966
RBA,1985-09-01,0.5034,0.7034,1.5966
RBA,1985-09-02,0.5045,0.6984,1.5793
RBA,1985-09-03,0.4998,0.6884,1.5609
RBA,1985-09-04,0.5013,0.6847,1.5529
RBA,1985-09-05,0.5025,0.6904,1.5624
RBA,1985-09-06,0.5066,0.6882,1.5677
RBA,1985-09-07,0.5066,0.6882,1.5677
RBA,1985-09-08,0.5066,0.6882,1.5677
RBA,1985-09-09,0.5094,0.6765,1.5499
RBA,1985-09-10,0.5159,0.6712,1.5389
RBA,1985-09-11,0.5137,0.6734,1.5465
RBA,1985-09-12,0.5141,0.6725,1.5496
RBA,1985-09-13,0.5109,0.6734,1.5507
RBA,1985-09-14,0.5109,0.6734,1.5507
RBA,1985-09-15,0.5109,0.6734,1.5507
RBA,1985-09-16,0.5066,0.6801,1.5319
RBA,1985-09-17,0.5087,0.6834,1.5031
RBA,1985-09-18,0.5107,0.6816,1.4898
RBA,1985-09-19,0.5108,0.6791,1.4995
RBA,1985-09-20,0.5051,0.6807,1.5006
RBA,1985-09-21,0.5051,0.6807,1.5006
RBA,1985-09-22,0.5051,0.6807,1.5006
RBA,1985-09-23,0.4995,0.702,1.5293
RBA,1985-09-24,0.496,0.712,1.5312
RBA,1985-09-25,0.4951,0.7086,1.529
RBA,1985-09-26,0.4966,0.7164,1.5244
RBA,1985-09-27,0.5087,0.7124,1.5217
RBA,1985-09-28,0.5087,0.7124,1.5217
RBA,1985-09-29,0.5087,0.7124,1.5217
RBA,1985-09-30,0.5042,0.7077,1.5109
RBA,1985-10-01,0.5041,0.7039,1.5087
RBA,1985-10-02,0.5025,0.7124,1.5141
RBA,1985-10-03,0.4991,0.7082,1.5049
RBA,1985-10-04,0.5018,0.7174,1.5197
RBA,1985-10-05,0.5018,0.7174,1.5197
RBA,1985-10-06,0.5018,0.7174,1.5197
RBA,1985-10-07,0.4999,0.704,1.5044
RBA,1985-10-08,0.4969,0.7051,1.5077
RBA,1985-10-09,0.4957,0.7004,1.5033
RBA,1985-10-10,0.496,0.6996,1.501
RBA,1985-10-11,0.4987,0.7032,1.5094
RBA,1985-10-12,0.4987,0.7032,1.5094
RBA,1985-10-13,0.4987,0.7032,1.5094
RBA,1985-10-14,0.4979,0.703,1.5058
RBA,1985-10-15,0.4967,0.7017,1.5034
RBA,1985-10-16,0.4948,0.6989,1.4983
RBA,1985-10-17,0.4957,0.7001,1.501
RBA,1985-10-18,0.4962,0.7025,1.5019
RBA,1985-10-19,0.4962,0.7025,1.5019
RBA,1985-10-20,0.4962,0.7025,1.5019
RBA,1985-10-21,0.4905,0.7045,1.5021
RBA,1985-10-22,0.4897,0.702,1.4993
RBA,1985-10-23,0.4891,0.7017,1.4986
RBA,1985-10-24,0.4878,0.6997,1.4957
RBA,1985-10-25,0.4901,0.6996,1.4963
RBA,1985-10-26,0.4901,0.6996,1.4963
RBA,1985-10-27,0.4901,0.6996,1.4963
RBA,1985-10-28,0.4913,0.7006,1.4977
RBA,1985-10-29,0.4896,0.7002,1.4974
RBA,1985-10-30,0.487,0.7018,1.4957
RBA,1985-10-31,0.4866,0.7002,1.4904
RBA,1985-11-01,0.4887,0.6994,1.4878
RBA,1985-11-02,0.4887,0.6994,1.4878
RBA,1985-11-03,0.4887,0.6994,1.4878
RBA,1985-11-04,0.4774,0.6897,1.4606
RBA,1985-11-05,0.4663,0.67,1.4191
RBA,1985-11-06,0.4592,0.6605,1.3966
RBA,1985-11-07,0.4671,0.6705,1.4127
RBA,1985-11-08,0.479,0.674,1.427
RBA,1985-11-09,0.479,0.674,1.427
RBA,1985-11-10,0.479,0.674,1.427
RBA,1985-11-11,0.4717,0.6703,1.4153
RBA,1985-11-12,0.4633,0.6575,1.3914
RBA,1985-11-13,0.466,0.6615,1.3973
RBA,1985-11-14,0.4734,0.6733,1.4226
RBA,1985-11-15,0.4701,0.6713,1.4184
RBA,1985-11-16,0.4701,0.6713,1.4184
RBA,1985-11-17,0.4701,0.6713,1.4184
RBA,1985-11-18,0.4725,0.6718,1.4221
RBA,1985-11-19,0.4724,0.674,1.4248
RBA,1985-11-20,0.4743,0.6804,1.4377
RBA,1985-11-21,0.4723,0.6805,1.4359
RBA,1985-11-22,0.4726,0.6835,1.4341
RBA,1985-11-23,0.4726,0.6835,1.4341
RBA,1985-11-24,0.4726,0.6835,1.4341
RBA,1985-11-25,0.4733,0.6955,1.4521
RBA,1985-11-26,0.4723,0.6903,1.4447
RBA,1985-11-27,0.4704,0.6905,1.4425
RBA,1985-11-28,0.4668,0.6855,1.4336
RBA,1985-11-29,0.4642,0.685,1.4352
RBA,1985-11-30,0.4642,0.685,1.4352
RBA,1985-12-01,0.4642,0.685,1.4352
RBA,1985-12-02,0.4606,0.6836,1.441
RBA,1985-12-03,0.4555,0.6778,1.4403
RBA,1985-12-04,0.4578,0.6793,1.4483
RBA,1985-12-05,0.4597,0.6834,1.4543
RBA,1985-12-06,0.4592,0.6795,1.4441
RBA,1985-12-07,0.4592,0.6795,1.4441
RBA,1985-12-08,0.4592,0.6795,1.4441
RBA,1985-12-09,0.4608,0.6786,1.4359
RBA,1985-12-10,0.4727,0.6795,1.446
RBA,1985-12-11,0.4768,0.6835,1.455
RBA,1985-12-12,0.4831,0.684,1.4494
RBA,1985-12-13,0.4767,0.6839,1.4531
RBA,1985-12-14,0.4767,0.6839,1.4531
RBA,1985-12-15,0.4767,0.6839,1.4531
RBA,1985-12-16,0.4756,0.6819,1.447
RBA,1985-12-17,0.4707,0.6799,1.4402
RBA,1985-12-18,0.4735,0.6797,1.4382
RBA,1985-12-19,0.4792,0.6811,1.4426
RBA,1985-12-20,0.479,0.6823,1.4458
RBA,1985-12-21,0.479,0.6823,1.4458
RBA,1985-12-22,0.479,0.6823,1.4458
RBA,1985-12-23,0.4763,0.6806,1.4408
RBA,1985-12-24,0.4771,0.6806,1.4421
RBA,1985-12-25,0.4771,0.6806,1.4421
RBA,1985-12-26,0.4771,0.6806,1.4421
RBA,1985-12-27,0.4763,0.68,1.4396
RBA,1985-12-28,0.4763,0.68,1.4396
RBA,1985-12-29,0.4763,0.68,1.4396
RBA,1985-12-30,0.4726,0.6822,1.44
RBA,1985-12-31,0.4732,0.6809,1.4333
RBA,1986-01-01,0.4732,0.6809,1.4333
RBA,1986-01-02,0.4672,0.6831,1.4364
RBA,1986-01-03,0.4694,0.6836,1.4421
RBA,1986-01-04,0.4694,0.6836,1.4421
RBA,1986-01-05,0.4694,0.6836,1.4421
RBA,1986-01-06,0.4739,0.6809,1.4456
RBA,1986-01-07,0.4745,0.682,1.4452
RBA,1986-01-08,0.4782,0.6879,1.4559
RBA,1986-01-09,0.4793,0.691,1.4651
RBA,1986-01-10,0.474,0.6914,1.4647
RBA,1986-01-11,0.474,0.6914,1.4647
RBA,1986-01-12,0.474,0.6914,1.4647
RBA,1986-01-13,0.4782,0.6932,1.471
RBA,1986-01-14,0.4779,0.6891,1.4679
RBA,1986-01-15,0.4811,0.6918,1.4725
RBA,1986-01-16,0.4838,0.6974,1.4825
RBA,1986-01-17,0.4852,0.6977,1.4821
RBA,1986-01-18,0.4852,0.6977,1.4821
RBA,1986-01-19,0.4852,0.6977,1.4821
RBA,1986-01-20,0.4877,0.6959,1.4819
RBA,1986-01-21,0.4936,0.6994,1.4883
RBA,1986-01-22,0.5,0.7064,1.5103
RBA,1986-01-23,0.5097,0.7104,1.518
RBA,1986-01-24,0.5106,0.7088,1.5121
RBA,1986-01-25,0.5106,0.7088,1.5121
RBA,1986-01-26,0.5106,0.7088,1.5121
RBA,1986-01-27,0.5106,0.7088,1.5121
RBA,1986-01-28,0.5112,0.7132,1.522
RBA,1986-01-29,0.5067,0.7136,1.5227
RBA,1986-01-30,0.5091,0.7132,1.5272
RBA,1986-01-31,0.5051,0.7155,1.5212
RBA,1986-02-01,0.5051,0.7155,1.5212
RBA,1986-02-02,0.5051,0.7155,1.5212
RBA,1986-02-03,0.5078,0.7074,1.5064
RBA,1986-02-04,0.5077,0.6964,1.4888
RBA,1986-02-05,0.5033,0.693,1.4802
RBA,1986-02-06,0.5018,0.6972,1.4877
RBA,1986-02-07,0.4964,0.6927,1.4793
RBA,1986-02-08,0.4964,0.6927,1.4793
RBA,1986-02-09,0.4964,0.6927,1.4793
RBA,1986-02-10,0.4965,0.6929,1.478
RBA,1986-02-11,0.4904,0.6907,1.4695
RBA,1986-02-12,0.4877,0.6969,1.4615
RBA,1986-02-13,0.4867,0.6879,1.4668
RBA,1986-02-14,0.4953,0.7012,1.5011
RBA,1986-02-15,0.4953,0.7012,1.5011
RBA,1986-02-16,0.4953,0.7012,1.5011
RBA,1986-02-17,0.4935,0.6997,1.4993
RBA,1986-02-18,0.4933,0.6972,1.4944
RBA,1986-02-19,0.4874,0.7064,1.5165
RBA,1986-02-20,0.4866,0.7077,1.5264
RBA,1986-02-21,0.4852,0.701,1.5054
RBA,1986-02-22,0.4852,0.701,1.5054
RBA,1986-02-23,0.4852,0.701,1.5054
RBA,1986-02-24,0.4812,0.7018,1.501
RBA,1986-02-25,0.4764,0.7077,1.5155
RBA,1986-02-26,0.4796,0.7093,1.5199
RBA,1986-02-27,0.476,0.7084,1.5202
RBA,1986-02-28,0.4798,0.7012,1.5048
RBA,1986-03-01,0.4798,0.7012,1.5048
RBA,1986-03-02,0.4798,0.7012,1.5048
RBA,1986-03-03,0.4847,0.6962,1.5007
RBA,1986-03-04,0.4848,0.6997,1.5075
RBA,1986-03-05,0.4804,0.703,1.516
RBA,1986-03-06,0.4813,0.7004,1.5137
RBA,1986-03-07,0.4869,0.7009,1.5125
RBA,1986-03-08,0.4869,0.7009,1.5125
RBA,1986-03-09,0.4869,0.7009,1.5125
RBA,1986-03-10,0.484,0.7025,1.517
RBA,1986-03-11,0.4847,0.7036,1.5236
RBA,1986-03-12,0.479,0.7052,1.5246
RBA,1986-03-13,0.4796,0.7043,1.5243
RBA,1986-03-14,0.4821,0.7034,1.5176
RBA,1986-03-15,0.4821,0.7034,1.5176
RBA,1986-03-16,0.4821,0.7034,1.5176
RBA,1986-03-17,0.4802,0.7043,1.522
RBA,1986-03-18,0.485,0.7124,1.5391
RBA,1986-03-19,0.4824,0.7107,1.5412
RBA,1986-03-20,0.4765,0.7114,1.5404
RBA,1986-03-21,0.477,0.7131,1.5419
RBA,1986-03-22,0.477,0.7131,1.5419
RBA,1986-03-23,0.477,0.7131,1.5419
RBA,1986-03-24,0.4743,0.7175,1.5542
RBA,1986-03-25,0.4878,0.7222,1.569
RBA,1986-03-26,0.4896,0.7173,1.5573
RBA,1986-03-27,0.4823,0.7119,1.5486
RBA,1986-03-28,0.4823,0.7119,1.5486
RBA,1986-03-29,0.4823,0.7119,1.5486
RBA,1986-03-30,0.4823,0.7119,1.5486
RBA,1986-03-31,0.4823,0.7119,1.5486
RBA,1986-04-01,0.4866,0.7152,1.5566
RBA,1986-04-02,0.4891,0.721,1.5718
RBA,1986-04-03,0.4907,0.7175,1.5667
RBA,1986-04-04,0.495,0.7187,1.5736
RBA,1986-04-05,0.495,0.7187,1.5736
RBA,1986-04-06,0.495,0.7187,1.5736
RBA,1986-04-07,0.4948,0.7184,1.5834
RBA,1986-04-08,0.4897,0.7194,1.5872
RBA,1986-04-09,0.4899,0.7184,1.5778
RBA,1986-04-10,0.4881,0.7152,1.5699
RBA,1986-04-11,0.4838,0.7148,1.5554
RBA,1986-04-12,0.4838,0.7148,1.5554
RBA,1986-04-13,0.4838,0.7148,1.5554
RBA,1986-04-14,0.4831,0.716,1.5609
RBA,1986-04-15,0.4815,0.7129,1.565
RBA,1986-04-16,0.4829,0.7159,1.5625
RBA,1986-04-17,0.4768,0.7171,1.5608
RBA,1986-04-18,0.4711,0.7149,1.5599
RBA,1986-04-19,0.4711,0.7149,1.5599
RBA,1986-04-20,0.4711,0.7149,1.5599
RBA,1986-04-21,0.4728,0.7221,1.5691
RBA,1986-04-22,0.4787,0.7264,1.5812
RBA,1986-04-23,0.4812,0.7309,1.5996
RBA,1986-04-24,0.474,0.7284,1.5983
RBA,1986-04-25,0.474,0.7284,1.5983
RBA,1986-04-26,0.474,0.7284,1.5983
RBA,1986-04-27,0.474,0.7284,1.5983
RBA,1986-04-28,0.4765,0.7388,1.6154
RBA,1986-04-29,0.4755,0.7382,1.6196
RBA,1986-04-30,0.478,0.7391,1.6229
RBA,1986-05-01,0.4786,0.7349,1.6131
RBA,1986-05-02,0.4842,0.7325,1.6125
RBA,1986-05-03,0.4842,0.7325,1.6125
RBA,1986-05-04,0.4842,0.7325,1.6125
RBA,1986-05-05,0.4806,0.7382,1.624
RBA,1986-05-06,0.4798,0.7402,1.627
RBA,1986-05-07,0.4792,0.7367,1.6241
RBA,1986-05-08,0.478,0.7404,1.6305
RBA,1986-05-09,0.4821,0.7424,1.6366
RBA,1986-05-10,0.4821,0.7424,1.6366
RBA,1986-05-11,0.4821,0.7424,1.6366
RBA,1986-05-12,0.4823,0.7455,1.6443
RBA,1986-05-13,0.4786,0.7407,1.6349
RBA,1986-05-14,0.4638,0.7124,1.5773
RBA,1986-05-15,0.4646,0.716,1.5829
RBA,1986-05-16,0.4698,0.7172,1.588
RBA,1986-05-17,0.4698,0.7172,1.588
RBA,1986-05-18,0.4698,0.7172,1.588
RBA,1986-05-19,0.4764,0.7217,1.6022
RBA,1986-05-20,0.4752,0.7269,1.6188
RBA,1986-05-21,0.4771,0.725,1.6154
RBA,1986-05-22,0.4727,0.7127,1.5901
RBA,1986-05-23,0.4788,0.7167,1.5964
RBA,1986-05-24,0.4788,0.7167,1.5964
RBA,1986-05-25,0.4788,0.7167,1.5964
RBA,1986-05-26,0.48,0.7183,1.5998
RBA,1986-05-27,0.4833,0.7217,1.6076
RBA,1986-05-28,0.48,0.7224,1.6083
RBA,1986-05-29,0.4811,0.7204,1.6034
RBA,1986-05-30,0.4821,0.7166,1.5989
RBA,1986-05-31,0.4821,0.7166,1.5989
RBA,1986-06-01,0.4821,0.7166,1.5989
RBA,1986-06-02,0.4819,0.7084,1.5892
RBA,1986-06-03,0.478,0.7083,1.5809
RBA,1986-06-04,0.4688,0.7,1.56
RBA,1986-06-05,0.4709,0.7012,1.563
RBA,1986-06-06,0.4582,0.6898,1.5354
RBA,1986-06-07,0.4582,0.6898,1.5354
RBA,1986-06-08,0.4582,0.6898,1.5354
RBA,1986-06-09,0.4582,0.6898,1.5354
RBA,1986-06-10,0.4613,0.691,1.5416
RBA,1986-06-11,0.4564,0.6964,1.5487
RBA,1986-06-12,0.4492,0.6879,1.5244
RBA,1986-06-13,0.4535,0.6916,1.534
RBA,1986-06-14,0.4535,0.6916,1.534
RBA,1986-06-15,0.4535,0.6916,1.534
RBA,1986-06-16,0.4551,0.6941,1.539
RBA,1986-06-17,0.4627,0.6962,1.5481
RBA,1986-06-18,0.4603,0.6936,1.5442
RBA,1986-06-19,0.4613,0.6939,1.5439
RBA,1986-06-20,0.461,0.6934,1.5442
RBA,1986-06-21,0.461,0.6934,1.5442
RBA,1986-06-22,0.461,0.6934,1.5442
RBA,1986-06-23,0.4582,0.6831,1.5224
RBA,1986-06-24,0.4501,0.6811,1.5137
RBA,1986-06-25,0.4397,0.6655,1.4777
RBA,1986-06-26,0.4438,0.6714,1.4882
RBA,1986-06-27,0.4419,0.6712,1.48
RBA,1986-06-28,0.4419,0.6712,1.48
RBA,1986-06-29,0.4419,0.6712,1.48
RBA,1986-06-30,0.4414,0.6772,1.4814
RBA,1986-07-01,0.431,0.6646,1.452
RBA,1986-07-02,0.4293,0.6604,1.4518
RBA,1986-07-03,0.4105,0.6345,1.388
RBA,1986-07-04,0.4176,0.645,1.4113
RBA,1986-07-05,0.4176,0.645,1.4113
RBA,1986-07-06,0.4176,0.645,1.4113
RBA,1986-07-07,0.416,0.6445,1.4074
RBA,1986-07-08,0.4094,0.6289,1.3732
RBA,1986-07-09,0.4112,0.6302,1.3764
RBA,1986-07-10,0.4172,0.6387,1.3977
RBA,1986-07-11,0.4197,0.637,1.3947
RBA,1986-07-12,0.4197,0.637,1.3947
RBA,1986-07-13,0.4197,0.637,1.3947
RBA,1986-07-14,0.4307,0.6426,1.4097
RBA,1986-07-15,0.4335,0.644,1.4093
RBA,1986-07-16,0.4245,0.6392,1.3967
RBA,1986-07-17,0.4208,0.6359,1.3883
RBA,1986-07-18,0.4238,0.6389,1.3973
RBA,1986-07-19,0.4238,0.6389,1.3973
RBA,1986-07-20,0.4238,0.6389,1.3973
RBA,1986-07-21,0.4275,0.641,1.3987
RBA,1986-07-22,0.4285,0.6378,1.3934
RBA,1986-07-23,0.4218,0.6277,1.3721
RBA,1986-07-24,0.4113,0.6132,1.3398
RBA,1986-07-25,0.4096,0.6101,1.3345
RBA,1986-07-26,0.4096,0.6101,1.3345
RBA,1986-07-27,0.4096,0.6101,1.3345
RBA,1986-07-28,0.4111,0.603,1.3188
RBA,1986-07-29,0.4114,0.6095,1.3257
RBA,1986-07-30,0.4083,0.6084,1.3269
RBA,1986-07-31,0.3998,0.598,1.3007
RBA,1986-08-01,0.4036,0.602,1.3101
RBA,1986-08-02,0.4036,0.602,1.3101
RBA,1986-08-03,0.4036,0.602,1.3101
RBA,1986-08-04,0.4082,0.6047,1.3119
RBA,1986-08-05,0.4145,0.6124,1.3311
RBA,1986-08-06,0.4159,0.617,1.3425
RBA,1986-08-07,0.4149,0.6137,1.3326
RBA,1986-08-08,0.4138,0.6091,1.323
RBA,1986-08-09,0.4138,0.6091,1.323
RBA,1986-08-10,0.4138,0.6091,1.323
RBA,1986-08-11,0.4111,0.6057,1.3106
RBA,1986-08-12,0.4069,0.6068,1.3104
RBA,1986-08-13,0.413,0.614,1.3292
RBA,1986-08-14,0.4111,0.613,1.3216
RBA,1986-08-15,0.42,0.6269,1.3538
RBA,1986-08-16,0.42,0.6269,1.3538
RBA,1986-08-17,0.42,0.6269,1.3538
RBA,1986-08-18,0.4186,0.6264,1.3493
RBA,1986-08-19,0.4219,0.6286,1.3536
RBA,1986-08-20,0.4092,0.6155,1.321
RBA,1986-08-21,0.4081,0.612,1.3156
RBA,1986-08-22,0.4059,0.6089,1.3091
RBA,1986-08-23,0.4059,0.6089,1.3091
RBA,1986-08-24,0.4059,0.6089,1.3091
RBA,1986-08-25,0.4084,0.6052,1.3025
RBA,1986-08-26,0.4106,0.6076,1.3079
RBA,1986-08-27,0.4109,0.6085,1.3139
RBA,1986-08-28,0.4107,0.6089,1.313
RBA,1986-08-29,0.412,0.6085,1.3157
RBA,1986-08-30,0.412,0.6085,1.3157
RBA,1986-08-31,0.412,0.6085,1.3157
RBA,1986-09-01,0.4089,0.6097,1.3135
RBA,1986-09-02,0.4087,0.6092,1.3087
RBA,1986-09-03,0.4085,0.6094,1.3111
RBA,1986-09-04,0.4105,0.6144,1.3251
RBA,1986-09-05,0.409,0.6144,1.328
RBA,1986-09-06,0.409,0.6144,1.328
RBA,1986-09-07,0.409,0.6144,1.328
RBA,1986-09-08,0.4115,0.6154,1.3325
RBA,1986-09-09,0.4125,0.6125,1.3334
RBA,1986-09-10,0.4141,0.612,1.3323
RBA,1986-09-11,0.4168,0.6167,1.3416
RBA,1986-09-12,0.4213,0.6183,1.3494
RBA,1986-09-13,0.4213,0.6183,1.3494
RBA,1986-09-14,0.4213,0.6183,1.3494
RBA,1986-09-15,0.4235,0.6255,1.3623
RBA,1986-09-16,0.4229,0.625,1.3568
RBA,1986-09-17,0.4231,0.6217,1.3497
RBA,1986-09-18,0.4233,0.6243,1.3486
RBA,1986-09-19,0.4238,0.626,1.3512
RBA,1986-09-20,0.4238,0.626,1.3512
RBA,1986-09-21,0.4238,0.626,1.3512
RBA,1986-09-22,0.427,0.6264,1.3621
RBA,1986-09-23,0.4366,0.6316,1.3718
RBA,1986-09-24,0.4358,0.6317,1.3708
RBA,1986-09-25,0.4362,0.6317,1.3738
RBA,1986-09-26,0.4391,0.6292,1.3676
RBA,1986-09-27,0.4391,0.6292,1.3676
RBA,1986-09-28,0.4391,0.6292,1.3676
RBA,1986-09-29,0.4361,0.6288,1.3645
RBA,1986-09-30,0.436,0.6274,1.3612
RBA,1986-10-01,0.4353,0.6299,1.3673
RBA,1986-10-02,0.4372,0.6296,1.3665
RBA,1986-10-03,0.4406,0.633,1.3755
RBA,1986-10-04,0.4406,0.633,1.3755
RBA,1986-10-05,0.4406,0.633,1.3755
RBA,1986-10-06,0.4415,0.6351,1.3783
RBA,1986-10-07,0.4428,0.6361,1.3786
RBA,1986-10-08,0.4442,0.6357,1.3804
RBA,1986-10-09,0.4486,0.6374,1.3839
RBA,1986-10-10,0.4474,0.6378,1.3872
RBA,1986-10-11,0.4474,0.6378,1.3872
RBA,1986-10-12,0.4474,0.6378,1.3872
RBA,1986-10-13,0.4454,0.6368,1.3847
RBA,1986-10-14,0.4467,0.6397,1.3905
RBA,1986-10-15,0.4485,0.6439,1.397
RBA,1986-10-16,0.4447,0.6411,1.3932
RBA,1986-10-17,0.4449,0.6371,1.3849
RBA,1986-10-18,0.4449,0.6371,1.3849
RBA,1986-10-19,0.4449,0.6371,1.3849
RBA,1986-10-20,0.4455,0.6362,1.3821
RBA,1986-10-21,0.4441,0.6372,1.3856
RBA,1986-10-22,0.4449,0.6381,1.389
RBA,1986-10-23,0.4487,0.643,1.3965
RBA,1986-10-24,0.4527,0.6443,1.4126
RBA,1986-10-25,0.4527,0.6443,1.4126
RBA,1986-10-26,0.4527,0.6443,1.4126
RBA,1986-10-27,0.4537,0.6395,1.4001
RBA,1986-10-28,0.4537,0.6415,1.4023
RBA,1986-10-29,0.4538,0.6432,1.4063
RBA,1986-10-30,0.4552,0.6402,1.3988
RBA,1986-10-31,0.4565,0.642,1.4048
RBA,1986-11-01,0.4565,0.642,1.4048
RBA,1986-11-02,0.4565,0.642,1.4048
RBA,1986-11-03,0.4534,0.6398,1.4055
RBA,1986-11-04,0.454,0.6413,1.4071
RBA,1986-11-05,0.4499,0.6421,1.4062
RBA,1986-11-06,0.449,0.6419,1.4059
RBA,1986-11-07,0.4511,0.643,1.4101
RBA,1986-11-08,0.4511,0.643,1.4101
RBA,1986-11-09,0.4511,0.643,1.4101
RBA,1986-11-10,0.451,0.646,1.4157
RBA,1986-11-11,0.4471,0.6441,1.4109
RBA,1986-11-12,0.4476,0.6442,1.41
RBA,1986-11-13,0.4524,0.6453,1.4139
RBA,1986-11-14,0.4528,0.6455,1.4151
RBA,1986-11-15,0.4528,0.6455,1.4151
RBA,1986-11-16,0.4528,0.6455,1.4151
RBA,1986-11-17,0.4504,0.6429,1.4102
RBA,1986-11-18,0.4508,0.6419,1.4086
RBA,1986-11-19,0.4519,0.6442,1.4092
RBA,1986-11-20,0.4547,0.6445,1.4091
RBA,1986-11-21,0.4561,0.6453,1.4151
RBA,1986-11-22,0.4561,0.6453,1.4151
RBA,1986-11-23,0.4561,0.6453,1.4151
RBA,1986-11-24,0.4558,0.6455,1.4162
RBA,1986-11-25,0.4577,0.6467,1.4195
RBA,1986-11-26,0.4562,0.6506,1.4247
RBA,1986-11-27,0.4539,0.6493,1.4237
RBA,1986-11-28,0.4531,0.6488,1.4259
RBA,1986-11-29,0.4531,0.6488,1.4259
RBA,1986-11-30,0.4531,0.6488,1.4259
